"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-03-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Guinea-Bissau","GNB","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45501643615651","","","","","2.36781646183303","","","","","1.55459517809427","","","","","1.41757087854393","","","","","1.28876829951854","","","","","1.21090371816247","","","","","","",
"Guinea Ecuatorial","GNQ","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.726091323208688","","","","","0.809444786452896","","","","","0.850825773786203","","","","","1.05262148766669","","","","","1.18812696408722","","","","","1.28097413201429","","","","","","",
"Grecia","GRC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.10101703192651","","","","","8.06161428316757","","","","","10.1484549250906","","","","","10.7564892225255","","","","","11.3598566550025","","","","","11.3423773738507","","","","","","",
"Granada","GRD","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4274349334275","","","","","5.5300090770351","","","","","6.71619759889785","","","","","6.70416023156647","","","","","6.6681314902032","","","","","6.60613152351978","","","","","","",
"Groenlandia","GRL","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9343380752837","","","","","13.1161640595603","","","","","12.0251361839997","","","","","11.7395045037136","","","","","11.0105047218194","","","","","10.6948350122806","","","","","","",
"Guatemala","GTM","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88535943529034","","","","","1.50799132674233","","","","","0.411672509936982","","","","","0.43426994566316","","","","","0.450602931892124","","","","","0.46718767180629","","","","","","",
"Guam","GUM","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4594810012109","","","","","49.4030035311414","","","","","47.6861866501854","","","","","47.1859394827053","","","","","47.3005519317612","","","","","44.7885334196663","","","","","","",
"Guyana","GUY","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.568527326797004","","","","","0.874094358706197","","","","","1.16003653913001","","","","","1.46371356036068","","","","","1.74232307974121","","","","","2.00551438236962","","","","","","",
"Ingreso alto","HIC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.50690379547722","","","","","8.40299567968366","","","","","9.41839788127063","","","","","10.7342487422601","","","","","12.5591906118372","","","","","13.3438485980048","","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2889192572912","","","","","39.7721343549953","","","","","39.3472575079951","","","","","39.7698051798584","","","","","39.7500847206791","","","","","38.9499399216491","","","","","","",
"Honduras","HND","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5150516084573","","","","","2.67283786336086","","","","","0.455880751167693","","","","","0.405149224998587","","","","","0.363652113074911","","","","","0.3476135161844","","","","","","",
"Países pobres muy endeudados (PPME)","HPC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18695094794828","","","","","2.9621526167211","","","","","2.20700517304178","","","","","1.93672276041129","","","","","1.66177991105752","","","","","1.67276462092917","","","","","","",
"Croacia","HRV","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95395251711863","","","","","14.6008176293255","","","","","13.2179060443728","","","","","13.231283473761","","","","","13.280619957488","","","","","13.6047139871854","","","","","","",
"Haití","HTI","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.268798840745138","","","","","0.287193825524572","","","","","0.302156856277346","","","","","0.328906993095091","","","","","0.351053445346957","","","","","0.369048200333356","","","","","","",
"Hungría","HUN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34624900132989","","","","","3.11277228329151","","","","","2.90447689692006","","","","","3.63300621911885","","","","","4.35978033343808","","","","","4.56246525249104","","","","","","",
"Sólo BIRF","IBD","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5340856236991","","","","","1.3816340604196","","","","","1.28287145263279","","","","","1.23988081356352","","","","","1.25497422721963","","","","","1.36870518243571","","","","","","",
"BIRF y la AIF","IBT","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80073263449288","","","","","1.58467139385801","","","","","1.43670781737532","","","","","1.34789990339749","","","","","1.36154098339154","","","","","1.4278084252146","","","","","","",
"total de la AIF","IDA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92899105548795","","","","","2.39707113160783","","","","","2.01665222127296","","","","","1.72896035815742","","","","","1.70228848995153","","","","","1.60647976724877","","","","","","",
"mezcla de la AIF","IDB","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55979561174599","","","","","2.30535458230032","","","","","2.22781484938359","","","","","1.76742220826185","","","","","1.86976433299508","","","","","1.68121295089687","","","","","","",
"Indonesia","IDN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256624866680176","","","","","0.192406654327478","","","","","0.138180206385892","","","","","0.127983196000129","","","","","0.126407039657274","","","","","0.127675543243526","","","","","","",
"Sólo AIF","IDX","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59421952774778","","","","","2.44585833407188","","","","","1.90309906286808","","","","","1.7082598258306","","","","","1.61589203235591","","","","","1.56796564179626","","","","","","",
"Isla de Man","IMN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4495960860166","","","","","51.1020905778529","","","","","50.7798869879957","","","","","51.6211338602278","","","","","51.5220510631233","","","","","51.516290726817","","","","","","",
"India","IND","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.860692478072776","","","","","0.723532002626331","","","","","0.608579704980214","","","","","0.517653228474756","","","","","0.441598735186028","","","","","0.399752709149401","","","","","","",
"No clasificado","INX","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39781696082014","","","","","6.22417759913841","","","","","9.12521794451962","","","","","14.0125603634893","","","","","15.8217274297246","","","","","15.9169365666588","","","","","","",
"Irán, República Islámica del","IRN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64048856957112","","","","","4.87024970990721","","","","","4.25786235402481","","","","","3.66350900853461","","","","","3.71910512401908","","","","","3.44639753479213","","","","","","",
"Iraq","IRQ","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.478520555735618","","","","","0.986558401452901","","","","","0.893010492454406","","","","","0.491955055261526","","","","","0.380291585930821","","","","","0.9715760982742","","","","","","",
"Islandia","ISL","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76093866499235","","","","","4.76268816319816","","","","","5.65121224405613","","","","","8.59054069992755","","","","","11.0334484124738","","","","","11.3901495029218","","","","","","",
"Israel","ISR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2890770079133","","","","","33.6142547239846","","","","","30.7848015975493","","","","","28.6128924839904","","","","","26.2873081227238","","","","","24.9469000386407","","","","","","",
"Italia","ITA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.50531433742571","","","","","3.1074050664025","","","","","3.71267956800803","","","","","6.74218944921741","","","","","9.71318439967291","","","","","9.6807677420957","","","","","","",
"Jamaica","JAM","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.858200541033093","","","","","0.912337218923978","","","","","0.959657243293033","","","","","0.907954328186989","","","","","0.863729104902028","","","","","0.829367046917036","","","","","","",
"Jordania","JOR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1332452769177","","","","","35.5796477814006","","","","","40.4374348187594","","","","","43.6043849388578","","","","","41.7769218117704","","","","","40.9771116038916","","","","","","",
"Japón","JPN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.879862814739571","","","","","1.10946363450103","","","","","1.34158324270085","","","","","1.58523842500455","","","","","1.67621294290106","","","","","1.61477505702794","","","","","","",
"Kazajstán","KAZ","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8947010794356","","","","","20.3771677014687","","","","","19.1973279790575","","","","","20.0816192235029","","","","","20.4444845273853","","","","","20.1233050855632","","","","","","",
"Kenya","KEN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26797362595068","","","","","2.26041796242178","","","","","2.2505087585005","","","","","2.1412010057416","","","","","2.29853155523763","","","","","2.35472288542212","","","","","","",
"Kirguistán","KGZ","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1786941956108","","","","","11.1123910773529","","","","","7.862155262016","","","","","6.11668136065699","","","","","4.23658452719127","","","","","3.44079642260338","","","","","","",
"Camboya","KHM","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.425969734669974","","","","","0.862409215837846","","","","","1.19762369029764","","","","","0.856084860891747","","","","","0.570727950527118","","","","","0.474794450779274","","","","","","",
"Kiribati","KIR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98573421165293","","","","","2.86001003512293","","","","","2.70478402009336","","","","","2.69362822081903","","","","","2.79401449614216","","","","","2.80458625014454","","","","","","",
"Saint Kitts y Nevis","KNA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86128866358093","","","","","9.90486849468383","","","","","12.8908308448972","","","","","13.5981603207228","","","","","13.8390128361858","","","","","13.3934355430792","","","","","","",
"Corea, República de","KOR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10010412765409","","","","","0.27744164254697","","","","","0.528452079588937","","","","","1.01992899488032","","","","","1.87263033656867","","","","","2.63915935436429","","","","","","",
"Kuwait","KWT","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1844910123798","","","","","56.318664704578","","","","","58.4429921170062","","","","","58.9028381289307","","","","","61.1718750255354","","","","","73.6395507326993","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28637883066362","","","","","1.04732747798717","","","","","0.918524508846286","","","","","0.940712917407638","","","","","0.99640664032223","","","","","1.08374792623876","","","","","","",
"República Democrática Popular Lao","LAO","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.538297237724876","","","","","0.484295893551244","","","","","0.41078976334669","","","","","0.354585856391597","","","","","0.338389124012226","","","","","0.327020358502169","","","","","","",
"Líbano","LBN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3743736170556","","","","","20.0534646532643","","","","","21.4167423919292","","","","","18.9819319189388","","","","","18.9215006331338","","","","","34.1456803007755","","","","","","",
"Liberia","LBR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51590844352761","","","","","10.0274481578868","","","","","5.25137207603957","","","","","2.66647419739396","","","","","2.50452881386764","","","","","2.52649198234771","","","","","","",
"Libia","LBY","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3918021452708","","","","","10.4145133801347","","","","","10.6315895185248","","","","","10.776650280796","","","","","10.9165508641736","","","","","12.2824498704933","","","","","","",
"Santa Lucía","LCA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83919525256911","","","","","4.86398258977149","","","","","6.28739271992813","","","","","6.93320113417207","","","","","6.82085942828796","","","","","6.90328055827329","","","","","","",
"América Latina y el Caribe","LCN","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57021941586382","","","","","1.33605173732121","","","","","1.20702917275056","","","","","1.24161559954731","","","","","1.33837497573633","","","","","1.41905020272373","","","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02303373932879","","","","","1.93073162806345","","","","","1.48114215291899","","","","","1.30812904476548","","","","","1.17150969026225","","","","","1.25203192212112","","","","","","",
"Países de ingreso bajo","LIC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84609199600104","","","","","2.40592826499177","","","","","1.72457479171383","","","","","1.49458311647154","","","","","1.3460165753376","","","","","1.48621016157012","","","","","","",
"Liechtenstein","LIE","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9405113932858","","","","","43.1712775273246","","","","","46.5206417883541","","","","","54.22357396993","","","","","61.5889293196604","","","","","62.5962537635555","","","","","","",
"Sri Lanka","LKA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.239809813928564","","","","","0.223805493457384","","","","","0.213652815239985","","","","","0.202423323575265","","","","","0.192853810683187","","","","","0.186850018416597","","","","","","",
"Países de ingreso mediano bajo","LMC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85321727616191","","","","","1.4824576927744","","","","","1.30802905546629","","","","","1.12723105222512","","","","","1.06690716512519","","","","","1.0394199816399","","","","","","",
"Ingreso mediano y bajo","LMY","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76693953341062","","","","","1.54886749681115","","","","","1.40519323995925","","","","","1.31601249111416","","","","","1.32672534849772","","","","","1.39241502386552","","","","","","",
"Lesotho","LSO","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.515794968995965","","","","","0.410759574506906","","","","","0.332233430753276","","","","","0.32661004733509","","","","","0.319011472277237","","","","","0.307818842147762","","","","","","",
"avanzada del dividendo demográfico","LTE","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.50822910151515","","","","","1.50188920024758","","","","","1.50641284064953","","","","","1.56597730480234","","","","","1.85976313633692","","","","","2.06333663675078","","","","","","",
"Lituania","LTU","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44606104896071","","","","","7.54082256753505","","","","","6.14710474180473","","","","","6.01833296044469","","","","","5.14827072195617","","","","","4.72608962255138","","","","","","",
"Luxemburgo","LUX","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8058865283522","","","","","30.8971255524957","","","","","32.0448880664608","","","","","32.897015815327","","","","","32.1215856220552","","","","","43.9641339422687","","","","","","",
"Letonia","LVA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2496485528259","","","","","21.6276364677","","","","","18.1396351056576","","","","","16.9120099624746","","","","","15.0099568576033","","","","","13.3532402640341","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9994579343128","","","","","56.4497225561476","","","","","55.750659285448","","","","","59.662201564032","","","","","59.5754789329363","","","","","58.321902771585","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.220018911325826","","","","","0.185406839708387","","","","","0.183188210601711","","","","","0.178963774110653","","","","","0.220847067431313","","","","","0.257467738138459","","","","","","",
"Mónaco","MCO","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1589102520552","","","","","68.599348534202","","","","","67.9124715563729","","","","","63.0383341221013","","","","","57.3537793459085","","","","","55.7684662479129","","","","","","",
"República de Moldova","MDA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4690143291399","","","","","8.46333394943907","","","","","5.89913850888151","","","","","4.1839648633249","","","","","3.86017030796799","","","","","3.51210659793059","","","","","","",
"Madagascar","MDG","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.207149242901001","","","","","0.157420249550159","","","","","0.149515926231188","","","","","0.142468226764279","","","","","0.137123537657288","","","","","0.132347777361949","","","","","","",
"Maldivas","MDV","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89328745088023","","","","","7.28539378911324","","","","","9.66246290801187","","","","","14.7704021405525","","","","","22.1315492745997","","","","","25.8721817536855","","","","","","",
"Oriente Medio y Norte de África","MEA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.04817662477464","","","","","6.52228934341676","","","","","6.44662123018681","","","","","6.58975080230459","","","","","8.42972635239426","","","","","9.14518185499816","","","","","","",
"México","MEX","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812613997406173","","","","","0.48561244371919","","","","","0.523352182925571","","","","","0.649203275003716","","","","","0.817364770549705","","","","","0.939364727416811","","","","","","",
"Islas Marshall","MHL","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44820295983087","","","","","2.90082320658565","","","","","3.6253139318648","","","","","4.64289830573591","","","","","5.89188982986191","","","","","6.19704489272168","","","","","","",
" Ingreso mediano","MIC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69331302455033","","","","","1.48048108971954","","","","","1.37434212201124","","","","","1.29394756853045","","","","","1.3002344428207","","","","","1.37325941434683","","","","","","",
"Macedonia del Norte","MKD","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76609123110748","","","","","5.59716085227668","","","","","6.24561703455827","","","","","6.24932081644961","","","","","6.28870713033039","","","","","6.28977417338761","","","","","","",
"Malí","MLI","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89500800216928","","","","","1.82754407563894","","","","","1.71518302919744","","","","","1.99355131405135","","","","","2.21929618786116","","","","","2.06335973795908","","","","","","",
"Malta","MLT","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23860087094153","","","","","4.76381008133924","","","","","5.55839661139522","","","","","6.18493354218397","","","","","8.02884988739613","","","","","9.8984880693625","","","","","","",
"Myanmar","MMR","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.317908961985639","","","","","0.254217475364134","","","","","0.205604006109446","","","","","0.166100813560885","","","","","0.147708388838671","","","","","0.13601460292319","","","","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6911174927419","","","","","3.07186715449479","","","","","2.95138670449524","","","","","2.80348183959414","","","","","3.08459460099152","","","","","3.32447247212938","","","","","","",
"Montenegro","MNE","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6226782774233","","","","","13.1900776789324","","","","","","",
"Mongolia","MNG","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.307580311746702","","","","","0.323058191378907","","","","","0.342282052757986","","","","","0.454195160238865","","","","","0.592076329591246","","","","","0.595444478012824","","","","","","",
"Mariana","MNP","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4771218047849","","","","","56.2884662192705","","","","","58.6287517900459","","","","","58.3203877462251","","","","","44.8718900854066","","","","","39.3099691301979","","","","","","",
"Mozambique","MOZ","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.914838956800011","","","","","1.05734262605384","","","","","1.07148629453275","","","","","0.969532547382276","","","","","0.882397793849275","","","","","0.796801385438194","","","","","","",
"Mauritania","MRT","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51721752365139","","","","","3.83733096369013","","","","","2.11571718298265","","","","","1.84265684491265","","","","","2.3578270312413","","","","","3.39667673329787","","","","","","",
"Mauricio","MUS","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.342183896615571","","","","","0.663875195361645","","","","","1.31148730575129","","","","","1.60776624664691","","","","","1.99014224116171","","","","","2.24510921983142","","","","","","",
"Malawi","MWI","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9855908142397","","","","","2.45982514986544","","","","","2.07822049578183","","","","","1.73881140390306","","","","","1.47410016531003","","","","","1.2498117945782","","","","","","",
"Malasia","MYS","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82140625575714","","","","","4.52280378631527","","","","","5.45338191759948","","","","","6.67675500396881","","","","","8.5563790252316","","","","","8.28934891611083","","","","","","",
"América del Norte","NAC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.84505383371494","","","","","11.2746755998701","","","","","12.8630856529861","","","","","13.8093145077709","","","","","14.8839024558818","","","","","15.2258178246329","","","","","","",
"Namibia","NAM","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52317324491839","","","","","6.97443015232612","","","","","7.08147145898766","","","","","5.24285332304568","","","","","4.66826188217499","","","","","3.81840143482876","","","","","","",
"Nueva Caledonia","NCL","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3529551374476","","","","","23.0774109662893","","","","","23.6436711000633","","","","","24.227861275215","","","","","24.8261584363393","","","","","24.4339041798737","","","","","","",
"Níger","NER","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45937427798486","","","","","1.55949981157695","","","","","1.08922223242805","","","","","0.922929002814592","","","","","0.776234210799295","","","","","0.951072208218253","","","","","","",
"Nigeria","NGA","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.477550385863569","","","","","0.42702306672913","","","","","0.397049976666451","","","","","0.46415940978647","","","","","0.577148809185465","","","","","0.658124087599013","","","","","","",
"Nicaragua","NIC","Volúmenes internacionales de migrantes (% de la población)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.999405486318947","","","","","0.577139599963488","","","","","0.604540629490936","","","","","0.649114656907825","","","","","0.650658920038301","","","","","0.66198270577991","","","","","","",
